window_id,lambda_center_um,lambda_start_um,lambda_end_um,num_points,E_L2,dominant_pc,dominant_sign,dominance_index,opposition_fraction,V_PC1,V_PC2,V_PC3,V_PC4,V_PC5,V_PC6,V_PC7,V_PC8,V_PC9
75,10.250000000000007,10.000000000000007,10.500000000000007,47,0.16707650672994656,PC1,1,0.3413613905684709,0.2857142857142857,0.11479590960288186,0.09018299743588046,-0.0744708584800165,-0.026518415228404493,0.007514223112501088,0.016632845740680427,-0.0005177371954258889,0.0012506483216801127,0.004404863742085701
76,10.350000000000007,10.100000000000007,10.600000000000007,47,0.17550281112276284,PC1,1,0.34362226758512054,0.2857142857142857,0.12145277713648264,0.09416125242512483,-0.0776301372957746,-0.027370312203804023,0.00833225786233983,0.017774337349732702,-0.000689322895729109,0.0015210828565341108,0.004517026062334956
77,10.450000000000006,10.200000000000006,10.700000000000006,46,0.18121417278940088,PC1,1,0.3430585653412875,0.2857142857142857,0.12522679765475148,0.09737963209412523,-0.08023142645499137,-0.028316083475199334,0.008570053603779167,0.018357353528060446,-0.0007073684350035718,0.0015825438882508625,0.004659118492968128
78,10.550000000000008,10.300000000000008,10.800000000000008,45,0.1865981414454085,PC1,1,0.3368282560749883,0.2857142857142857,0.12679330645874698,0.10171484436880593,-0.08398833766754757,-0.030041614111134502,0.008100175266980985,0.01866115465812225,-0.0007495177776004445,0.0015979018985896628,0.004786253305207852
79,10.650000000000007,10.400000000000007,10.900000000000007,44,0.1905535755739264,PC1,1,0.3388432672569641,0.2857142857142857,0.13037583313686024,0.10329737386467318,-0.08515323681508781,-0.030168019309724972,0.008862977074818252,0.019387124294953567,-0.0008939906574729109,0.0018836824267866503,0.00474513345901459
80,10.750000000000007,10.500000000000007,11.000000000000007,43,0.19442493458779458,PC1,1,0.33649518552268237,0.2857142857142857,0.13217223342713116,0.10598161370870694,-0.08739840478540388,-0.031122839575357622,0.008771647550063457,0.019686453474571975,-0.0009090557962365164,0.0019174879163199078,0.004831124122282645
81,10.850000000000007,10.600000000000007,11.100000000000007,43,0.20299753763484213,PC1,1,0.33604304917959105,0.2857142857142857,0.1379730196236126,0.11068333980289993,-0.09123178088186482,-0.032407920768426204,0.009315777303756266,0.020729662212945504,-0.0010746070172683083,0.0022032719343370658,0.004962002692841355
82,10.950000000000006,10.700000000000006,11.200000000000006,42,0.2066585387286776,PC1,1,0.3343464784587995,0.2857142857142857,0.13983018676718378,0.11317915671456807,-0.09317357848921021,-0.033198500020148985,0.009340505784160994,0.021055797432002966,-0.001128787664057124,0.0022985440176137577,0.00501435254447706
83,11.050000000000008,10.800000000000008,11.300000000000008,41,0.20823141732451378,PC1,1,0.3365347846215076,0.2857142857142857,0.14191304136969488,0.11342475811884248,-0.09315221984130588,-0.03290053113568977,0.00999502000664008,0.021529402760262387,-0.0012642350270286584,0.002562843317139741,0.0049470214542894275
84,11.150000000000007,10.900000000000007,11.400000000000007,40,0.20901005279262408,PC1,1,0.336095812842618,0.2857142857142857,0.14226318088980888,0.11408511741205286,-0.09349284968257532,-0.033055933231321756,0.009960636358417678,0.021565099404467162,-0.001276269557191631,0.0026242682526657866,0.004958267456598954
85,11.250000000000007,11.000000000000007,11.500000000000007,40,0.21535534901839132,PC1,1,0.3343958682962382,0.2857142857142857,0.14592979362602765,0.11807241421977419,-0.09662650139078015,-0.034277485383998677,0.010105479256089784,0.022184013203579125,-0.00133657564415573,0.002765780054848706,0.0051002726949964
86,11.350000000000009,11.100000000000009,11.600000000000009,38,0.2106819582705479,PC1,1,0.33382275704989267,0.2857142857142857,0.14254662878009713,0.11570252061334402,-0.09460353544609423,-0.03359017997974817,0.009856039789980791,0.021703600243725286,-0.0013033609696874182,0.0027226101931496194,0.004984439579955509
87,11.450000000000008,11.200000000000008,11.700000000000008,38,0.21702750594873055,PC1,1,0.33448770142747164,0.2857142857142857,0.14723706388346408,0.11890316310762677,-0.09721081707072003,-0.03435225976348702,0.010403719399138268,0.022565728500924562,-0.0014567701834030415,0.0029867314324799315,0.005070525589969405
88,11.550000000000008,11.300000000000008,11.800000000000008,37,0.21156738988417473,PC1,1,0.33791512057188916,0.375,0.14549006618372032,0.11436481957301828,-0.09364416742074869,-0.03229040345406847,0.011320980567576458,0.023135512600559082,-0.002016780579391328,0.0037274973336545378,0.004561876429546433
89,11.650000000000007,11.400000000000007,11.900000000000007,37,0.21838300295955737,PC1,1,0.334899201819881,0.375,0.14883080269876325,0.11901116232009501,-0.0974911760966198,-0.03394578605653732,0.01108682413573898,0.023595624948411324,-0.0019836515420305614,0.0036659968825369527,0.004793745142543401
90,11.750000000000007,11.500000000000007,12.000000000000007,36,0.2173079105193441,PC1,1,0.336661066916385,0.375,0.14893553146542282,0.11777438123132243,-0.09654529441770154,-0.033342889943798595,0.011459720529378846,0.02377880212286012,-0.0020679269582226665,0.0038227198060215356,0.0046628584945281396
91,11.850000000000009,11.600000000000009,12.100000000000009,36,0.22298573554733148,PC1,1,0.3360126500399238,0.375,0.15257707751039132,0.12105209885521778,-0.09919053265768053,-0.03428347199260261,0.011697382867154263,0.024397547487429144,-0.0021491928897110855,0.003970205695304531,0.004763839339729195
92,11.950000000000008,11.700000000000008,12.200000000000008,35,0.22359410492558168,PC1,1,0.3344875980142122,0.375,0.15218401940961174,0.12208030775987384,-0.09983765680911327,-0.034777694477434395,0.011359027433569806,0.024147408509598105,-0.0019776214469555066,0.0037704904364203574,0.004842341796773867
93,12.050000000000008,11.800000000000008,12.300000000000008,34,0.2260325813596786,PC1,1,0.33061072310339995,0.375,0.15180691664102955,0.12486330954480293,-0.10215164588710357,-0.03625137675681547,0.010430244416484179,0.02359110141130221,-0.0016283789315348477,0.0032879011687261574,0.0051603076407564915
94,12.15000000000001,11.90000000000001,12.40000000000001,34,0.2283033474724767,PC1,1,0.3326311226748591,0.375,0.15445817262244765,0.1252658562106955,-0.10255442076642234,-0.03601371992170546,0.011201229186363551,0.024323961167322362,-0.0018543168473816544,0.003663080929261984,0.005017980541895878
