lambda_um,PC1_sens,PC2_sens,PC3_sens,PC4_sens,PC5_sens,PC6_sens,PC7_sens,PC8_sens,PC9_sens
4.566210046,0.048776337,-0.003740958,0.0014628104999999999,0.0012230055,0.0007433955,0.0007913565,-9.59e-05,7.195e-05,2.4e-05
4.568296026,0.049450560500000004,-0.0028750325,0.001006261,0.0009343855,0.0006947995,0.0006468825,-4.79e-05,2.395e-05,4.79e-05
4.570383912,0.0513203275,-0.0024654819999999997,0.000837785,0.000837785,0.0006462915,0.000598418,-2.395e-05,-2.395e-05,4.79e-05
4.572473708,0.08695437650000001,-0.0048547135,0.001650124,0.002152336,0.002008847,0.002104506,-0.0006935305000000001,0.0008370195,-0.000191319
4.574565416,0.048478856,-0.0021503679999999997,0.000669003,0.000692896,0.000573432,0.000525646,0.0,0.0,4.78e-05
4.576659039,0.08068440299999999,-0.002243886,0.0005967780000000001,0.001193556,0.0014322675,0.001169685,-0.00016709800000000002,0.00021484,-2.385e-05
4.578754579,0.034891496999999994,-0.001550203,0.0004769855,0.0004531365,0.0003100405,0.0003100405,2.385e-05,-2.385e-05,4.77e-05
4.580852038,0.039720351,-0.0028116385,0.0010245805,0.000810133,0.000476549,0.0005003765,-2.385e-05,0.0,4.77e-05
4.582951421,0.0517058065,-0.0007141685,7.14e-05,0.000476112,0.000618946,0.000523724,-2.38e-05,0.0,4.76e-05
4.585052728,0.076227095,-0.0015459475,0.000285406,0.00118919,0.001522164,0.001427028,-0.000380541,0.000523244,-0.00011890149999999999
4.587155963,0.039516206,-0.0022573899999999997,0.000784146,0.00071286,0.00047524,0.000499002,-2.375e-05,0.0,4.75e-05
4.589261129,0.0489048225,-0.0002611425,-4.75e-05,0.0003798435,0.0005222845,0.0004273235,0.0,-2.375e-05,7.125e-05
4.591368228,0.0276295875,-0.000597704,7.82805e-05,0.00023718399999999998,0.0002229535,0.0002348125,7.1e-06,-3.32e-05,4.265e-05
4.593477262,0.0274620415,-0.000682463,0.0001090005,0.0002440755,0.000215639,0.00022985699999999998,9.469999999999999e-06,-3.795e-05,4.265e-05
4.595588235,0.034162851499999994,-0.0019176655,0.0006628965,0.000591872,0.00037879799999999996,0.000402473,-2.365e-05,-2.365e-05,2.365e-05
4.597701149,0.0531130925,0.0004021035,-0.00037845,0.0002601845,0.000567675,0.0004494095,2.365e-05,-2.365e-05,7.094999999999999e-05
4.599816007,0.025800741,0.00037810199999999995,-0.000328476,5.435e-05,0.0001985035,0.0001985035,9.465e-06,-2.365e-05,3.78e-05
4.601932812,0.038696207999999996,-0.0015110175,0.000472193,0.000566631,0.00044858349999999996,0.000424974,-2.36e-05,0.0,4.72e-05
4.604051565,0.070126886,0.0013916875000000001,-0.000778401,0.000259467,0.000801989,0.000589698,0.0,0.0,4.72e-05
4.606172271,0.0751290615,0.0002827945,-0.0004006255,0.000706986,0.001296141,0.001084045,-0.00018853,0.000282794,-4.71e-05
4.608294931,0.026391030000000003,0.0004732445,-0.000369649,4.24e-05,0.0002001285,0.000202483,7.05e-06,-2.355e-05,3.77e-05
4.610419548,0.031755787,-0.0012702314999999999,0.00037636449999999997,0.000446933,0.000352842,0.000352842,-2.35e-05,-2.35e-05,2.35e-05
4.612546125,0.031580804999999997,0.0009400445000000001,-0.0005804775,2.3500000000000004e-06,0.0002679125,0.00023736150000000001,9.4e-06,-2.115e-05,3.9949999999999995e-05
4.614674665,0.0490884755,0.000889871,-0.0006574244999999999,0.00017844349999999998,0.0006245535000000001,0.0004836765,-1.88e-05,3.76e-05,2.5849999999999998e-05
4.616805171,0.0369037795,-0.0007037335,0.000140747,0.00042224,0.00042224,0.00042224,-2.345e-05,0.0,4.69e-05
4.618937644,0.038020425499999996,0.001113216,-0.000635119,2.5785e-05,0.000335137,0.0002859205,1.1695e-05,-2.1099999999999998e-05,4.69e-05
4.621072089,0.050074206499999996,0.001641355,-0.0009763834999999999,0.0,0.000547899,0.00040038750000000005,4.685e-06,2.345e-06,4.2149999999999995e-05
4.623208507,0.1075135155,-0.0013099995,0.0,0.0015439274999999998,0.002245713,0.0020585704999999998,-0.000631607,0.0008187495000000001,-0.00021053549999999998
4.625346901,0.10383833049999999,-0.0040198495,0.0012153035,0.0023838645,0.0025240914999999997,0.002757804,-0.00114519,0.001378902,-0.000303826
4.627487274,0.099842911,0.0020314154999999997,-0.001307578,0.00039694350000000003,0.001424326,0.001004033,-4.67e-05,0.000116749,2.335e-05
4.62962963,0.052439011,0.002146176,-0.0011127455,-4.9e-05,0.0005248799999999999,0.0003919105,1.1685e-05,-9.35e-06,5.37e-05
4.631773969,0.028212402999999997,0.001230578,-0.000713176,-6.994999999999999e-05,0.0002353945,0.00021674949999999998,7e-06,-1.3960000000000002e-05,3.265e-05
4.633920297,0.048013298999999995,0.00020956349999999997,-0.0002794175,0.0003027025,0.0005122659999999999,0.0004424115,0.0,-2.33e-05,4.66e-05
4.636068614,0.068626573,0.0011166355,-0.000767687,0.000511791,0.001116636,0.000977056,-0.000209369,0.000302422,-6.98e-05
4.638218924,0.047443241,0.0024961560000000002,-0.00124343,-0.0001417745,0.0004625095,0.000353274,4.625000000000001e-06,4.65e-06,4.6450000000000004e-05
4.64037123,0.07400253849999999,0.0012074465,-0.0006966035,0.000348302,0.000905585,0.0006733835,-2.32e-05,2.32e-05,4.64e-05
4.642525534,0.043246793000000006,0.002104111,-0.001097293,-0.000113676,0.000410615,0.0003201405,9.3e-06,-6.95e-06,4.405e-05
4.644681839,0.0828347585,0.0001854125,-0.000370833,0.0010429670000000001,0.001599216,0.001668747,-0.00062578,0.0007648424999999999,-0.000139062
4.646840149,0.0742852235,0.0032186175,-0.001620886,-4.63e-05,0.00087991,0.0006251995000000001,0.0,4.63e-05,4.63e-05
4.649000465,0.0763190825,0.00138804,-0.000832824,0.000323876,0.000948494,0.000717154,-2.315e-05,2.315e-05,4.63e-05
4.651162791,0.032200335000000004,0.001946073,-0.0010238835,-0.00016872099999999999,0.000279661,0.00024037,4.62e-06,-4.62e-06,3.7000000000000005e-05
4.653327129,0.0614197645,0.0029741215000000003,-0.001450115,-0.00012238199999999998,0.0006096025000000001,0.0004479655,1.386e-05,-4.6400000000000005e-06,6.235e-05
4.655493482,0.12448313,0.0035296365,-0.0017302139999999999,0.000369112,0.001614866,0.0011304065,-2.305e-05,9.22585e-05,6.92e-05
4.657661854,0.08746733100000001,-0.0002304805,-0.000299625,0.0010832580000000001,0.0016825070000000002,0.001636411,-0.000507057,0.000691441,-0.000138288
4.659832246,0.105645949,0.0029243754999999996,-0.0016118604999999999,0.0003453985,0.0014967275,0.0010822495000000001,-9.21e-05,0.000161186,0.0
4.662004662,0.119120537,-0.0016793745000000001,0.0002300515,0.002001446,0.002599579,0.0026916,-0.0010352305,0.001265282,-0.0002990665
4.664179104,0.05227638,0.002960298,-0.001484746,-0.0002022565,0.000514834,0.0003838275,4.6e-06,6.9e-06,4.8299999999999995e-05
4.666355576,0.0390151505,0.0024868110000000002,-0.0012652194999999999,-0.0002112525,0.00034672999999999995,0.000284732,9.195e-06,2.295e-06,4.13e-05
4.66853408,0.075814822,0.00331036,-0.001587505,-5.045e-05,0.000802929,0.0005804025,1.1495000000000001e-05,4.605e-06,7.11e-05
4.670714619,0.045462932,0.0027159495000000002,-0.00138204,-0.0002062745,0.0004285925,0.0003323315,6.9e-06,0.0,4.585e-05
4.672897196,0.115199838,0.001534166,-0.001236492,0.000732736,0.00194633,0.0014425739999999999,-0.000206082,0.00034347,-4.58e-05
4.675081814,0.1170595875,-0.002196154,0.000411779,0.002104648,0.002607933,0.002790946,-0.00114383,0.001395473,-0.0002973955
4.677268475,0.124240976,0.0005485255,-0.000754222,0.001257037,0.002399798,0.001965549,-0.000411394,0.000639946,-0.000137131
4.679457183,0.129924578,-0.004589602999999999,0.001324363,0.002922732,0.003425077,0.003425077,-0.0012558615,0.001644037,-0.00047951099999999996
4.68164794,0.1263127015,-0.00524687,0.001688124,0.003239372,0.003330622,0.003923747,-0.0018478105,0.002235623,-0.000501875
4.683840749,0.0697613545,0.003525787,-0.0017891035,-0.000182329,0.000754386,0.000531033,6.819999999999999e-06,1.821e-05,5.695e-05
4.686035614,0.0392118385,0.0026481250000000003,-0.0013502475,-0.0002436365,0.00034382399999999995,0.000286899,4.574999999999999e-06,0.0,4.1e-05
4.688232536,0.034427497,0.0024500075,-0.001257989,-0.0002388585,0.0002843555,0.00025478299999999996,6.8e-06,-4.55e-06,3.635e-05
4.69043152,0.0542587265,0.0012954454999999998,-0.000772722,0.0001363585,0.000590905,0.00047726949999999995,0.0,0.0,6.82e-05
4.692632567,0.035082739,0.0022115449999999997,-0.001162537,-0.00019754050000000002,0.0002906345,0.000265658,6.8e-06,-4.530000000000001e-06,3.63e-05
4.694835681,0.055041671,0.0018102230000000001,-0.0009867755,2.495e-05,0.0005262805,0.000428737,1.135e-05,-1.8135000000000002e-05,6.125e-05
4.697040864,0.051839815,0.001486706,-0.0008747995,3.4e-05,0.00046912850000000003,0.00038980700000000004,1.5885e-05,-2.49e-05,6.12e-05
4.69924812,0.0404701675,0.0006226525,-0.0005026505,0.0001517005,0.000396234,0.0003826485,0.0,0.0,4.53e-05
4.701457452,0.041868552,0.0024837469999999997,-0.0012644940000000001,-0.0001922755,0.000352882,0.0003053785,9.06e-06,-9.06e-06,4.75e-05
4.703668862,0.050744648,0.0032565705,-0.0015842165,-0.000262153,0.0004474675,0.0003593305,9.05e-06,0.0,5.425e-05
4.705882353,0.11467429700000001,0.0002257815,-0.0005192969999999999,0.0013772659999999998,0.002325547,0.0020997660000000003,-0.000564453,0.000835391,-0.000203203
4.708097928,0.106333132,-0.001127844,-6.76705e-05,0.001330856,0.0020301190000000004,0.00173688,-0.000338353,0.0005188079999999999,-0.0001127705
4.710315591,0.10404707299999999,0.0036733104999999997,-0.0018028515,9.0157e-05,0.0011718535,0.0008112835,2.255e-05,2.255e-05,9.0157e-05
4.712535344,0.1072812115,0.002724245,-0.001598524,0.00036023100000000003,0.0015309805,0.0011032065,-6.755e-05,0.000157601,2.25e-05
4.71475719,0.0941790495,0.0019344154999999998,-0.0011471534999999999,0.000584823,0.001529538,0.001259619,-0.000202439,0.000314905,-4.5e-05
4.716981132,0.047483336,0.000516856,-0.000471912,0.00022472000000000003,0.000516856,0.000471912,-2.245e-05,0.0,4.49e-05
4.719207173,0.060291637,0.0029949375,-0.001506449,-0.000148175,0.0005724955,0.000446771,1.3495e-05,-9e-06,6.285e-05
4.721435316,0.044157193,0.002716227,-0.00143101,-0.00023999699999999999,0.0003880325,0.00032522949999999997,8.95e-06,-6.75e-06,4.71e-05
4.723665564,0.0686908475,0.003592074,-0.0018666235,-0.00021960300000000002,0.000719311,0.0005198760000000001,6.71e-06,1.344e-05,6.049999999999999e-05
4.725897921,0.13528633299999998,-0.001186526,-0.00015671100000000002,0.001611884,0.002596924,0.00205963,-0.000335809,0.0005149075,-0.00011191200000000001
4.728132388,0.12610021300000002,-0.0093937725,0.0034443835000000003,0.0047416185,0.0040706349999999995,0.00536787,-0.0028404980000000003,0.003377285,-0.0007828145
4.730368969,0.1392762605,-0.00017876,-0.000603314,0.001653529,0.002681398,0.002502638,-0.000782074,0.001005524,-0.000201105
4.732607667,0.06782653799999999,0.003370901,-0.0017881400000000001,-0.0002009145,0.0006942715,0.0005112165000000001,1.115e-05,4.47e-06,6.25e-05
4.734848485,0.0678448745,0.0014050715,-0.000869806,0.0002676325,0.000780595,0.0006690814999999999,-2.23e-05,2.23e-05,6.69e-05
4.737091426,0.047430852499999995,0.00291889,-0.0015218340000000001,-0.00024732599999999997,0.000418894,0.00035650549999999997,8.9e-06,-4.47e-06,4.68e-05
4.739336493,0.054449183,0.003156539,-0.0015916255,-0.0002315095,0.0004763745,0.000396237,1.115e-05,-8.9e-06,6.01e-05
4.741583689,0.0551270375,0.0031112925,-0.0015923415,-0.000222394,0.000489267,0.0004025335,8.875e-06,-1.11e-05,6.23e-05
4.743833017,0.0895398295,0.0010886975,-0.0009331694999999999,0.0007332045000000001,0.001533064,0.001421972,-0.00039993,0.000488803,-8.89e-05
4.74608448,0.09626945149999999,0.001975555,-0.0011986515,0.0004217475,0.001265243,0.000998876,-6.66e-05,0.00011099149999999999,4.44e-05
4.748338082,0.1240091985,-0.001108809,0.0,0.0018184465,0.0027276699999999997,0.0023950275,-0.000598757,0.0009092235,-0.000266114
4.750593824,0.0592693905,0.0042515685000000004,-0.0020227630000000003,-0.00037220600000000003,0.000513999,0.000420947,6.635e-06,6.65e-06,5.9850000000000005e-05
4.752851711,0.052245282500000004,0.00296818,-0.0015715195000000001,-0.0002257675,0.0004758825,0.0003984135,6.635e-06,-2.225e-06,5.3150000000000004e-05
4.755111745,0.074808431,0.0017690435,-0.000995087,0.0002211305,0.000818183,0.0006633909999999999,-2.21e-05,2.21e-05,6.635e-05
4.75737393,0.04924974,0.003415426,-0.0017364325,-0.000324753,0.0004087025,0.0003578905,6.64e-06,0.0,5.085e-05
4.759638267,0.09457425650000001,0.004038994000000001,-0.0020967449999999997,-2.205e-05,0.001213905,0.00088284,-4.41e-05,0.000132426,4.41e-05
4.761904762,0.1185849,-8.82e-05,-0.000441,0.00160965,0.00235935,0.00244755,-0.0009261,0.0011466,-0.0002205
4.764173416,0.0702064385,0.0016962330000000001,-0.0010573919999999999,0.000154203,0.000771015,0.000616812,0.0,0.0,4.41e-05
4.766444233,0.0929398685,0.0046657,-0.00233285,-0.000176064,0.001078393,0.000770281,-2.2e-05,8.8e-05,4.4e-05
4.768717215,0.1121339295,0.000439741,-0.000615637,0.001385184,0.0022206915,0.0022646660000000002,-0.000835508,0.001055378,-0.00021987
4.770992366,0.079392003,0.0045250125,-0.00224054,-0.000307525,0.000768813,0.000571118,2.195e-05,0.0,6.59e-05
4.77326969,0.110888717,0.0008997499999999999,-0.0008997499999999999,0.000746134,0.001645884,0.001228927,-8.78e-05,0.000153616,2.195e-05
4.775549188,0.096904876,0.00173201,-0.0011619815,0.000328863,0.0011181329999999999,0.000855043,0.0,0.0,8.77e-05
4.777830865,0.122680075,0.0021684210000000002,-0.0014018074999999999,0.0006132905,0.0017522595,0.0012922914999999998,-8.76e-05,0.00015332250000000001,4.38e-05
4.780114723,0.1258452225,0.00481411,-0.0024727020000000002,4.38e-05,0.0015536445,0.0010722334999999999,0.0,8.75e-05,8.75e-05
4.782400765,0.148766861,-0.0010712084999999999,-0.000349782,0.0018144965,0.003060597,0.0024922,-0.000524674,0.000787011,-0.0001967525
4.784688995,0.1198388235,-0.0121214775,0.0048704314999999995,0.0060061375,0.004280738,0.006857917,-0.004280738,0.004892272,-0.0010265035
4.786979416,0.1528681525,0.001156439,-0.0013091765,0.0012437174999999998,0.002814729,0.0021601405000000002,-0.000349114,0.0005891295,-0.000130918
4.789272031,0.15019318050000002,0.0015041115,-0.0014169170000000002,0.0012207285,0.0027466385,0.0021798720000000002,-0.0004359745,0.0006757605,-0.000152591
4.791566842,0.14053243399999998,-0.002961787,0.0006097795,0.0027004525,0.0031795655,0.0036151225,-0.001589783,0.001938228,-0.00039200149999999996
4.793863854,0.0976018125,0.003307061,-0.001892857,4.35e-05,0.00115312,0.000848522,0.0,4.35e-05,8.7e-05
4.79616307,0.087813945,0.003977711,-0.002086668,-0.0001303945,0.0009346535,0.000717292,0.0,2.175e-05,6.52e-05
4.798464491,0.068605084,0.0037784585,-0.0019760905,-0.0002605835,0.0006297430000000001,0.0004994515,2.17e-05,0.0,6.515e-05
4.800768123,0.077295138,0.0047727775,-0.0024080835,-0.0003688055,0.0007593055,0.0005857499999999999,2.17e-05,0.0,8.68e-05
4.803073967,0.128849671,-0.0028825915,0.000563514,0.0023624245,0.002969286,0.002969286,-0.001040334,0.0013220905,-0.000346778
4.805382028,0.089685918,0.0040490744999999995,-0.0021436275,-0.0001515695,0.0009743760000000001,0.0007145425,0.0,2.165e-05,6.495e-05
4.807692308,0.107857152,0.003807232,-0.002076672,6.49e-05,0.001276288,0.000930176,-2.165e-05,4.33e-05,6.49e-05
4.81000481,0.11983413200000001,-0.003890017,0.0010157265,0.002442066,0.0026797895,0.0029391235,-0.001188616,0.0014263395,-0.0002809455
4.812319538,0.11026227499999999,-0.007556647,0.0026556215,0.002936297,0.0026124405,0.002461308,-0.0005397605,0.000669303,-0.000172723
4.814636495,0.10126948350000001,-0.009231808000000001,0.0038178275,0.0036884095,0.0026099269999999997,0.0028256235,-0.0007549375,0.0008412165,-0.00019412649999999999
4.816955684,0.0954184405,0.004094287,-0.0021548879999999998,-0.0001077455,0.001034346,0.0007757595,0.0,2.155e-05,6.465e-05
4.819277108,0.134486197,0.0028417125,-0.0018083625,0.0007104279999999999,0.0022173970000000003,0.001743778,-0.000258338,0.0004305625,-8.61e-05
4.821600771,0.139453852,-0.0072910015,0.002494856,0.004172432,0.003957358,0.004903683,-0.0023873195000000003,0.002881989,-0.0006667285
4.823926676,0.1331312525,0.000966899,-0.0009883855,0.0012677119999999998,0.002427991,0.002105691,-0.000472706,0.000687573,-0.000171893
4.826254826,0.1110002725,0.0042073205,-0.0022109900000000004,2.145e-05,0.0013094209999999998,0.0009445005,-2.145e-05,6.44e-05,6.44e-05
4.828585225,0.0787253475,0.003345452,-0.0018442875000000002,-0.000128681,0.0007720275,0.0006433565,0.0,0.0,6.434999999999999e-05
4.830917874,0.0832341825,0.004841937,-0.002485242,-0.0003642165,0.0008141310000000001,0.000642735,0.0,2.14e-05,6.424999999999999e-05
4.833252779,0.092935321,0.001862131,-0.0013056324999999999,0.00025684549999999997,0.001091594,0.0008347485,-2.14e-05,2.14e-05,6.419999999999999e-05
4.835589942,0.12699434999999998,0.003036403,-0.0018603315,0.00042766250000000005,0.001732033,0.00130437,-8.55e-05,0.000149682,4.28e-05
4.837929366,0.162974093,0.002435319,-0.001879895,0.0009826725,0.0027984804999999996,0.0020507950000000002,-0.00023498650000000002,0.00044861149999999997,-6.405e-05
4.840271055,0.1279226295,-0.012378232,0.004844584,0.006018382,0.004567141,0.006744002,-0.003905546,0.004567141,-0.001024405
4.842615012,0.122937607,-0.012984565,0.005330281,0.006502943000000001,0.004392152,0.007547678,-0.0049251799999999995,0.005586135,-0.00113002
4.84496124,0.147676228,-0.006773553,0.0020235455,0.003706284,0.0041109925000000005,0.0041535935,-0.001491034,0.001959644,-0.0005751125
4.847309743,0.144575267,0.0007022350000000001,-0.0010001525,0.0011491115000000001,0.0024259025,0.0018300665000000002,-0.0001915185,0.0003404775,-2.13e-05
4.849660524,0.140055741,0.0059313225,-0.003061328,-4.25e-05,0.0017857745000000001,0.0012330345,-2.125e-05,0.00010627750000000001,6.375e-05
4.852013586,0.14452870699999998,-0.0042264825,0.00106193,0.002930927,0.0035468469999999997,0.0035043695,-0.001189362,0.0015928955,-0.000424772
4.854368932,0.139381042,-0.007298992,0.002503724,0.004073856,0.003904112,0.00466796,-0.0022278899999999997,0.002673468,-0.000615322
4.856726566,0.1407719665,0.0055537205,-0.0029040445,6.36e-05,0.0018865689999999998,0.0013354365,-8.48e-05,0.000169579,4.24e-05
4.859086492,0.09794279249999999,0.002138859,-0.0013764935,0.000338829,0.001185902,0.0009741335,-4.24e-05,6.355e-05,6.355e-05
4.861448712,0.08659251100000001,0.001904062,-0.001269375,0.0002538745,0.0009943435,0.0008462495,-2.115e-05,2.115e-05,6.345e-05
4.86381323,0.079702649,0.0053261915,-0.0027265025,-0.00048612099999999995,0.000718613,0.0005917990000000001,2.115e-05,2.115e-05,6.34e-05
4.866180049,0.089865972,0.0015836345000000002,-0.0011613315,0.000358957,0.0010979865,0.0009290654999999999,-4.225e-05,6.335e-05,6.335e-05
