lambda_um,PC1_plus,PC2_plus,PC3_plus,PC4_plus,PC5_plus,PC6_plus,PC7_plus,PC8_plus,PC9_plus,PC1_minus,PC2_minus,PC3_minus,PC4_minus,PC5_minus,PC6_minus,PC7_minus,PC8_minus,PC9_minus
4.518752824,0.068367271,-0.005631974,0.002301763,0.002154842,0.001469211,0.001616132,-0.000440763,0.00039179,-9.79E-05,-0.062833244,0.005631974,-0.002301763,-0.002154842,-0.001518184,-0.001616132,0.00039179,-0.000440763,4.90E-05
4.52079566,0.075498126,-0.005920462,0.002397543,0.002446472,0.001810389,0.002006107,-0.000587153,0.000685012,-0.000146788,-0.069235158,0.005969392,-0.002348613,-0.002397543,-0.001810389,-0.002006107,0.000636083,-0.000685012,0.000146788
4.522840344,0.067266049,-0.005279603,0.002150949,0.002004294,0.001368786,0.001515442,-0.000391082,0.000342196,-9.78E-05,-0.061497594,0.005279603,-0.002199834,-0.002053179,-0.001417671,-0.001515442,0.000342196,-0.000391082,4.89E-05
4.524886878,0.066081873,-0.005519033,0.002393209,0.002344368,0.001514071,0.001904799,-0.000683774,0.000732615,-9.77E-05,-0.060513999,0.005567874,-0.002344368,-0.002344368,-0.00146523,-0.001904799,0.000683774,-0.000683774,9.77E-05
4.526935265,0.076757382,-0.00551404,0.002195856,0.00229345,0.001756685,0.001903076,-0.000536765,0.000585562,-0.00014639,-0.070023422,0.00551404,-0.002195856,-0.00229345,-0.001756685,-0.001903076,0.000487968,-0.000585562,0.00014639
4.528985507,0.056991836,-0.005070275,0.002145116,0.0018526,0.001121311,0.001316321,-0.000292516,0.000292516,-4.88E-05,-0.052604099,0.005119027,-0.002145116,-0.0018526,-0.001121311,-0.001267569,0.000292516,-0.000292516,4.88E-05
4.531037608,0.075498159,-0.005357934,0.002143174,0.002191882,0.001656089,0.001753506,-0.000438376,0.000487085,-9.74E-05,-0.068630262,0.005406642,-0.002143174,-0.002191882,-0.001656089,-0.001753506,0.000438376,-0.000487085,9.74E-05
4.533091568,0.072120582,-0.005304415,0.002189896,0.002092567,0.001508595,0.001605924,-0.000389315,0.000389315,-4.87E-05,-0.065112914,0.00535308,-0.002141232,-0.002092567,-0.001508595,-0.00155726,0.000389315,-0.000389315,4.87E-05
4.535147392,0.074777945,-0.00583443,0.002382392,0.002431012,0.001798949,0.002090671,-0.000680684,0.000826544,-0.000145861,-0.068554553,0.005931671,-0.002333772,-0.002382392,-0.001750329,-0.002042051,0.000729304,-0.000777924,0.000194481
4.537205082,0.054308147,-0.005246225,0.002234503,0.001797318,0.001020099,0.001214404,-0.000291457,0.000242881,-4.86E-05,-0.050567783,0.005246225,-0.002234503,-0.001845894,-0.001068676,-0.001214404,0.000242881,-0.000242881,0
4.539264639,0.052317593,-0.005095869,0.002183944,0.001795687,0.001019174,0.001213302,-0.00024266,0.00024266,0,-0.04877475,0.005144402,-0.002135412,-0.001747155,-0.000970642,-0.00116477,0.000291193,-0.00024266,4.85E-05
4.541326067,0.047421303,-0.004315436,0.001842546,0.001503129,0.000872785,0.001018249,-0.00024244,0.00024244,-4.85E-05,-0.043930164,0.004363924,-0.001794057,-0.001503129,-0.000872785,-0.001066737,0.00024244,-0.00024244,0
4.543389368,0.053918183,-0.004020853,0.00169554,0.001550208,0.001017324,0.001114212,-0.00024222,0.00024222,0,-0.048976894,0.004117741,-0.001647096,-0.001501764,-0.00096888,-0.001065768,0.000290664,-0.000193776,4.84E-05
4.545454545,0.0725032,-0.0053724,0.0021296,0.002178,0.001694,0.0017908,-0.000484,0.0006292,-0.0001452,-0.0664532,0.0054208,-0.0020812,-0.0021296,-0.0016456,-0.0017908,0.0005324,-0.0005808,0.0001452
4.547521601,0.062427609,-0.004497109,0.001789172,0.001595748,0.001112188,0.001112188,-0.00024178,0.000193424,-4.84E-05,-0.056528176,0.004497109,-0.001789172,-0.001644104,-0.001112188,-0.001160544,0.000193424,-0.000193424,0
4.549590537,0.052177003,-0.004396396,0.001787545,0.001401049,0.000821305,0.000917929,-0.000144936,9.66E-05,0,-0.047732296,0.004396396,-0.001787545,-0.001449361,-0.000869617,-0.000917929,0.000144936,-0.000144936,-4.83E-05
4.551661356,0.050247082,-0.004778541,0.00202726,0.001544579,0.000868826,0.000917094,-0.000144804,9.65E-05,4.83E-05,-0.046626975,0.004875077,-0.001978992,-0.001496311,-0.000820558,-0.000917094,0.000144804,-9.65E-05,0
4.553734062,0.046150521,-0.004195502,0.001687846,0.001302052,0.000723362,0.000771587,-9.64E-05,4.82E-05,0,-0.042581933,0.004243726,-0.001687846,-0.001302052,-0.000723362,-0.000771587,9.64E-05,-4.82E-05,-4.82E-05
4.555808656,0.048421151,-0.00385442,0.001589948,0.001252686,0.000722704,0.000770884,-9.64E-05,9.64E-05,4.82E-05,-0.044036748,0.00395078,-0.001541768,-0.001204506,-0.000722704,-0.000770884,9.64E-05,-4.82E-05,0
4.557885141,0.061807086,-0.003802772,0.001444091,0.001395954,0.001107136,0.001107136,-0.000192545,0.000240682,-4.81E-05,-0.055741905,0.003850909,-0.001444091,-0.001395954,-0.001107136,-0.001107136,0.000192545,-0.000240682,4.81E-05
4.55996352,0.055594918,-0.00230844,0.000865665,0.000865665,0.000721387,0.000625202,0,4.81E-05,4.81E-05,-0.048332952,0.002452717,-0.00076948,-0.000817572,-0.000673295,-0.00057711,4.81E-05,0,-4.81E-05
4.562043796,0.048577175,-0.002450481,0.001009021,0.001009021,0.00072073,0.00072073,-9.61E-05,9.61E-05,4.80E-05,-0.042667192,0.002594627,-0.000960973,-0.000960973,-0.000672681,-0.00072073,0.000144146,-4.80E-05,0
4.56412597,0.045892598,-0.002640265,0.001056106,0.000960096,0.000624063,0.000672067,-9.60E-05,4.80E-05,4.80E-05,-0.040612069,0.002736274,-0.001008101,-0.000912091,-0.000624063,-0.000672067,9.60E-05,-4.80E-05,0
4.566210046,0.051366231,-0.003692997,0.001486791,0.001246986,0.000767376,0.000815337,-9.59E-05,9.59E-05,4.80E-05,-0.046186443,0.003788919,-0.00143883,-0.001199025,-0.000719415,-0.000767376,9.59E-05,-4.80E-05,0
4.568296026,0.052469345,-0.002827115,0.001006261,0.000958344,0.000718758,0.000670841,-4.79E-05,4.79E-05,4.79E-05,-0.046431776,0.00292295,-0.001006261,-0.000910427,-0.000670841,-0.000622924,4.79E-05,0,-4.79E-05
4.570383912,0.054958709,-0.002393672,0.000861722,0.000861722,0.000670228,0.000622355,0,0,4.79E-05,-0.047681946,0.002537292,-0.000813848,-0.000813848,-0.000622355,-0.000574481,4.79E-05,4.79E-05,-4.79E-05
4.572473708,0.091354708,-0.004830799,0.001674039,0.002152336,0.002008847,0.002104506,-0.000717445,0.000813105,-0.000191319,-0.082554045,0.004878628,-0.001626209,-0.002152336,-0.002008847,-0.002104506,0.000669616,-0.000860934,0.000191319
4.574565416,0.05203891,-0.002102582,0.000669003,0.000716789,0.000573432,0.000525646,0,0,4.78E-05,-0.044918802,0.002198154,-0.000669003,-0.000669003,-0.000573432,-0.000525646,0,0,-4.78E-05
4.576659039,0.085649597,-0.002196144,0.000620649,0.001193556,0.001432267,0.001193556,-0.000143227,0.000238711,0,-0.075719209,0.002291628,-0.000572907,-0.001193556,-0.001432268,-0.001145814,0.000190969,-0.000190969,4.77E-05
4.578754579,0.03744337,-0.001478655,0.000524684,0.000476986,0.00033389,0.00033389,4.77E-05,0,4.77E-05,-0.032339624,0.001621751,-0.000429287,-0.000429287,-0.000286191,-0.000286191,0,4.77E-05,-4.77E-05
4.580852038,0.041983958,-0.002763984,0.001048408,0.000810133,0.000476549,0.000524204,0,0,4.77E-05,-0.037456744,0.002859293,-0.001000753,-0.000810133,-0.000476549,-0.000476549,4.77E-05,0,-4.77E-05
4.582951421,0.055800373,-0.000666557,9.52E-05,0.000476112,0.000618946,0.000523724,-4.76E-05,0,4.76E-05,-0.04761124,0.00076178,-4.76E-05,-0.000476112,-0.000618946,-0.000523724,0,0,-4.76E-05
4.585052728,0.080674667,-0.001522164,0.000285406,0.00118919,0.001522164,0.001427028,-0.000380541,0.000523244,-0.000142703,-0.071779523,0.001569731,-0.000285406,-0.00118919,-0.001522164,-0.001427028,0.000380541,-0.000523244,9.51E-05
4.587155963,0.04205874,-0.002186104,0.000807908,0.00071286,0.00047524,0.000522764,0,0,4.75E-05,-0.036973672,0.002328676,-0.000760384,-0.00071286,-0.00047524,-0.00047524,4.75E-05,0,-4.75E-05
4.589261129,0.05327302,-0.000189922,0,0.000427324,0.000569765,0.000474804,4.75E-05,0,9.50E-05,-0.044536625,0.000332363,9.50E-05,-0.000332363,-0.000474804,-0.000379843,4.75E-05,4.75E-05,-4.75E-05
4.591368228,0.030008545,-0.00054078,0.000104361,0.000251415,0.000232441,0.000241928,1.42E-05,-2.85E-05,4.74E-05,-0.02525063,0.000654628,-5.22E-05,-0.000222953,-0.000213466,-0.000227697,0,3.79E-05,-3.79E-05
4.593477262,0.029810379,-0.000625591,0.000132701,0.000255924,0.000222748,0.000236966,1.42E-05,-3.32E-05,4.74E-05,-0.025113704,0.000739335,-8.53E-05,-0.000232227,-0.00020853,-0.000222748,-4.74E-06,4.27E-05,-3.79E-05
4.595588235,0.036411965,-0.001846641,0.000710246,0.000615547,0.000426148,0.000426148,0,0,4.73E-05,-0.031913738,0.00198869,-0.000615547,-0.000568197,-0.000331448,-0.000378798,4.73E-05,4.73E-05,0
4.597701149,0.057997463,0.000473063,-0.000331144,0.000283838,0.000614981,0.000473063,4.73E-05,0,9.46E-05,-0.048228722,-0.000331144,0.000425756,-0.000236531,-0.000520369,-0.000425756,0,4.73E-05,-4.73E-05
4.599816007,0.028504171,0.00044427,-0.000297755,6.62E-05,0.000207956,0.000207956,1.42E-05,-1.89E-05,4.25E-05,-0.023097311,-0.000311934,0.000359197,-4.25E-05,-0.000189051,-0.000189051,-4.73E-06,2.84E-05,-3.31E-05
4.601932812,0.041505756,-0.001463798,0.000472193,0.000566631,0.000424974,0.000424974,-4.72E-05,0,4.72E-05,-0.03588666,0.001558237,-0.000472193,-0.000566631,-0.000472193,-0.000424974,0,0,-4.72E-05
4.604051565,0.076330509,0.001462451,-0.000754813,0.000283055,0.000801989,0.000613286,0,0,4.72E-05,-0.063923263,-0.001320924,0.000801989,-0.000235879,-0.000801989,-0.00056611,0,0,-4.72E-05
4.606172271,0.079936567,0.000329927,-0.000377059,0.000706986,0.001319707,0.001084045,-0.00018853,0.000282794,-4.71E-05,-0.070321556,-0.000235662,0.000424192,-0.000706986,-0.001272575,-0.001084045,0.00018853,-0.000282794,4.71E-05
4.608294931,0.02911042,0.000541524,-0.000339041,5.65E-05,0.000207192,0.000211901,1.41E-05,-1.88E-05,4.24E-05,-0.02367164,-0.000404965,0.000400257,-2.83E-05,-0.000193065,-0.000193065,0,2.83E-05,-3.30E-05
4.610419548,0.034061022,-0.001223186,0.00042341,0.000470456,0.000376365,0.000376365,0,0,4.70E-05,-0.029450552,0.001317277,-0.000329319,-0.00042341,-0.000329319,-0.000329319,4.70E-05,4.70E-05,0
4.612546125,0.035134174,0.001010548,-0.000549926,1.41E-05,0.000277313,0.000244412,1.41E-05,-1.88E-05,4.23E-05,-0.028027436,-0.000869541,0.000611029,9.40E-06,-0.000258512,-0.000230311,-4.70E-06,2.35E-05,-3.76E-05
4.614674665,0.053500263,0.000957961,-0.000624553,0.000192531,0.000638641,0.000493068,-1.41E-05,4.23E-05,2.82E-05,-0.044676688,-0.000821781,0.000690296,-0.000164356,-0.000610466,-0.000474285,2.35E-05,-3.29E-05,-2.35E-05
4.616805171,0.040018973,-0.000656818,0.000140747,0.00042224,0.00042224,0.00042224,-4.69E-05,0,4.69E-05,-0.033788586,0.000750649,-0.000140747,-0.00042224,-0.00042224,-0.00042224,0,0,-4.69E-05
4.618937644,0.042166276,0.001190555,-0.000599965,4.22E-05,0.000346855,0.000295295,1.87E-05,-1.41E-05,5.16E-05,-0.033874575,-0.001035877,0.000670273,-9.37E-06,-0.000323419,-0.000276546,-4.69E-06,2.81E-05,-4.22E-05
4.621072089,0.055365879,0.001723306,-0.000936579,1.87E-05,0.000561948,0.000412095,9.37E-06,9.37E-06,4.68E-05,-0.044782534,-0.001559404,0.001016188,1.87E-05,-0.00053385,-0.00038868,0,4.68E-06,-3.75E-05
4.623208507,0.113502084,-0.001216428,4.68E-05,0.001590713,0.002292499,0.002105356,-0.000608214,0.000842142,-0.000187143,-0.101524947,0.001403571,4.68E-05,-0.001497142,-0.002198927,-0.002011785,0.000655,-0.000795357,0.000233928
4.625346901,0.108863143,-0.003973107,0.001262046,0.002430607,0.002570834,0.002804546,-0.001121819,0.001402273,-0.000280455,-0.098813518,0.004066592,-0.001168561,-0.002337122,-0.002477349,-0.002711062,0.001168561,-0.001355531,0.000327197
4.627487274,0.10759498,0.002101464,-0.001260879,0.000420293,0.001447676,0.001027383,-4.67E-05,0.000140098,4.67E-05,-0.092090842,-0.001961367,0.001354277,-0.000373594,-0.001400976,-0.000980683,4.67E-05,-9.34E-05,0
4.62962963,0.058236019,0.002239488,-0.001068422,-2.80E-05,0.00054121,0.000405907,1.87E-05,0,6.07E-05,-0.046642003,-0.002052864,0.001157069,7.00E-05,-0.00050855,-0.000377914,-4.67E-06,1.87E-05,-4.67E-05
4.631773969,0.031552211,0.00130982,-0.000675886,-5.13E-05,0.000247048,0.000228403,1.40E-05,-9.32E-06,3.73E-05,-0.024872595,-0.001151336,0.000750466,8.86E-05,-0.000223741,-0.000205096,0,1.86E-05,-2.80E-05
4.633920297,0.052530554,0.000279418,-0.000232848,0.000325987,0.000558836,0.000465696,0,0,4.66E-05,-0.043496044,-0.000139709,0.000325987,-0.000279418,-0.000465696,-0.000419127,0,4.66E-05,-4.66E-05
4.636068614,0.073744487,0.001163162,-0.000744424,0.000511791,0.001116636,0.000977056,-0.000232632,0.000279159,-9.31E-05,-0.063508659,-0.001070109,0.00079095,-0.000511791,-0.001116636,-0.000977056,0.000186106,-0.000325685,4.65E-05
4.638218924,0.052549438,0.002593771,-0.001199271,-0.000120857,0.000478779,0.000367219,1.39E-05,9.30E-06,5.11E-05,-0.042337044,-0.002398541,0.001287589,0.000162692,-0.00044624,-0.000339329,4.65E-06,0,-4.18E-05
4.64037123,0.080573834,0.001300327,-0.000650163,0.000371522,0.000928805,0.000696604,0,4.64E-05,4.64E-05,-0.067431243,-0.001114566,0.000743044,-0.000325082,-0.000882365,-0.000650163,4.64E-05,0,-4.64E-05
4.642525534,0.048169532,0.002199225,-0.001053216,-9.28E-05,0.000426854,0.00033406,1.86E-05,0,5.10E-05,-0.038324054,-0.002008997,0.00114137,0.000134552,-0.000394376,-0.000306221,0,1.39E-05,-3.71E-05
4.644681839,0.088258187,0.000278125,-0.000324479,0.001066144,0.001622393,0.001668747,-0.000602603,0.00078802,-0.000139062,-0.07741133,-9.27E-05,0.000417187,-0.00101979,-0.001576039,-0.001668747,0.000648957,-0.000741665,0.000139062
4.646840149,0.081090631,0.003288084,-0.001574575,-4.63E-05,0.00087991,0.000648355,0,4.63E-05,4.63E-05,-0.067479816,-0.003149151,0.001667197,4.63E-05,-0.00087991,-0.000602044,0,-4.63E-05,-4.63E-05
4.649000465,0.082866006,0.001480576,-0.000786556,0.000323876,0.000971628,0.000740288,0,4.63E-05,4.63E-05,-0.069772159,-0.001295504,0.000879092,-0.000323876,-0.00092536,-0.00069402,4.63E-05,0,-4.63E-05
4.651162791,0.036208043,0.002038523,-0.000989215,-0.000152542,0.000286595,0.000249615,9.24E-06,0,4.16E-05,-0.028192627,-0.001853623,0.001058552,0.0001849,-0.000272727,-0.000231125,0,9.24E-06,-3.24E-05
4.653327129,0.068206211,0.00308034,-0.001399315,-0.0001016,0.000628075,0.00046182,2.31E-05,4.62E-06,6.93E-05,-0.054633318,-0.002867903,0.001500915,0.000143164,-0.00059113,-0.000434111,-4.62E-06,1.39E-05,-5.54E-05
4.655493482,0.133987772,0.003644984,-0.001661005,0.000415251,0.001661005,0.001153476,0,0.000138417,9.23E-05,-0.114978488,-0.003414289,0.001799423,-0.000322973,-0.001568727,-0.001107337,4.61E-05,-4.61E-05,-4.61E-05
4.657661854,0.093160198,-0.000184384,-0.000276577,0.001106306,0.001705555,0.001659459,-0.000507057,0.000691441,-0.000138288,-0.081774464,0.000276577,0.000322673,-0.00106021,-0.001659459,-0.001613363,0.000507057,-0.000691441,0.000138288
4.659832246,0.113060508,0.002993455,-0.001565807,0.000368425,0.001519754,0.001105276,-9.21E-05,0.000184213,0,-0.09823139,-0.002855296,0.001657914,-0.000322372,-0.001473701,-0.001059223,9.21E-05,-0.000138159,0
4.662004662,0.12514788,-0.001610359,0.000276062,0.002024451,0.002622584,0.002714605,-0.001012225,0.001288287,-0.000276061,-0.113093194,0.00174839,-0.000184041,-0.001978441,-0.002576574,-0.002668595,0.001058236,-0.001242277,0.000322072
4.664179104,0.058217661,0.00307062,-0.001434182,-0.000179273,0.000533221,0.000399916,1.38E-05,1.38E-05,5.52E-05,-0.046335099,-0.002849976,0.00153531,0.00022524,-0.000496447,-0.000367739,4.60E-06,0,-4.14E-05
4.666355576,0.043834926,0.002585549,-0.001221591,-0.000192883,0.000358211,0.000293917,1.38E-05,4.59E-06,4.59E-05,-0.034195375,-0.002388073,0.001308848,0.000229622,-0.000335249,-0.000275547,-4.59E-06,0,-3.67E-05
4.66853408,0.083444939,0.003418182,-0.001532447,-2.75E-05,0.00082587,0.000596461,1.84E-05,1.38E-05,7.80E-05,-0.068184705,-0.003202538,0.001642563,7.34E-05,-0.000779988,-0.000564344,-4.59E-06,4.59E-06,-6.42E-05
4.670714619,0.05094067,0.002814503,-0.001329325,-0.000183355,0.000444636,0.000348375,1.38E-05,4.58E-06,5.04E-05,-0.039985194,-0.002617396,0.001434755,0.000229194,-0.000412549,-0.000316288,0,4.58E-06,-4.13E-05
4.672897196,0.122550096,0.00160286,-0.001190696,0.000778532,0.001969228,0.001465472,-0.000183184,0.000366368,-4.58E-05,-0.10784958,-0.001465472,0.001282288,-0.00068694,-0.001923432,-0.001419676,0.00022898,-0.000320572,4.58E-05
4.675081814,0.122984628,-0.002150401,0.000411779,0.002104648,0.002607933,0.002790946,-0.00114383,0.001372596,-0.000320272,-0.111134547,0.002241907,-0.000411779,-0.002104648,-0.002607933,-0.002790946,0.00114383,-0.00141835,0.000274519
4.677268475,0.130823279,0.000594236,-0.000731367,0.001279892,0.002422653,0.001965549,-0.000411394,0.000639946,-0.000137131,-0.117658673,-0.000502815,0.000777077,-0.001234182,-0.002376943,-0.001965549,0.000411394,-0.000639946,0.000137131
4.679457183,0.133851999,-0.004612437,0.001324363,0.002922732,0.003425077,0.003425077,-0.001278695,0.001644037,-0.000502345,-0.125997157,0.004566769,-0.001324363,-0.002922732,-0.003425077,-0.003425077,0.001233028,-0.001644037,0.000456677
4.68164794,0.13071551,-0.00524687,0.001688124,0.003239372,0.003330622,0.003923747,-0.001870623,0.002235623,-0.000501875,-0.121909893,0.00524687,-0.001688124,-0.003239372,-0.003330622,-0.003923747,0.001824998,-0.002235623,0.000501875
4.683840749,0.077106934,0.003651138,-0.001732126,-0.00015498,0.000774898,0.000551545,1.82E-05,2.73E-05,6.38E-05,-0.062415775,-0.003400436,0.001846081,0.000209678,-0.000733874,-0.000510521,4.56E-06,-9.12E-06,-5.01E-05
4.686035614,0.044118726,0.002759697,-0.001297877,-0.00021859,0.000359763,0.000300561,1.37E-05,9.11E-06,5.01E-05,-0.034304951,-0.002536553,0.001402618,0.000268683,-0.000327885,-0.000273237,4.55E-06,9.11E-06,-3.19E-05
4.688232536,0.038904391,0.002556925,-0.001210217,-0.000218385,0.00029573,0.000268432,1.36E-05,0,4.09E-05,-0.029950603,-0.00234309,0.001305761,0.000259332,-0.000272981,-0.000241134,0,9.10E-06,-3.18E-05
4.69043152,0.059635963,0.001409081,-0.000727268,0.000181817,0.000636359,0.000499997,4.55E-05,4.55E-05,9.09E-05,-0.04888149,-0.00118181,0.000818176,-9.09E-05,-0.000545451,-0.000454542,4.55E-05,4.55E-05,-4.55E-05
4.692632567,0.039526265,0.002325074,-0.001108043,-0.000172564,0.000308799,0.000281552,1.36E-05,4.54E-06,4.54E-05,-0.030639213,-0.002098016,0.001217031,0.000222517,-0.00027247,-0.000249764,0,1.36E-05,-2.72E-05
4.694835681,0.060889735,0.001914572,-0.000939138,4.99E-05,0.000544428,0.000444616,2.27E-05,-9.07E-06,6.81E-05,-0.049193607,-0.001705874,0.001034413,0,-0.000508133,-0.000412858,0,2.72E-05,-5.44E-05
4.697040864,0.057419496,0.001586424,-0.000829473,5.44E-05,0.000484993,0.000403405,2.27E-05,-1.81E-05,6.80E-05,-0.046260134,-0.001386988,0.000920126,-1.36E-05,-0.000453264,-0.000376209,-9.07E-06,3.17E-05,-5.44E-05
4.69924812,0.044604582,0.000724541,-0.000461895,0.000181135,0.000407555,0.000407555,0,0,4.53E-05,-0.036335753,-0.000520764,0.000543406,-0.000122266,-0.000384913,-0.000357742,0,0,-4.53E-05
4.701457452,0.046955935,0.002592326,-0.001216991,-0.000171917,0.000366454,0.000316689,1.36E-05,-4.52E-06,4.98E-05,-0.036781169,-0.002375168,0.001311997,0.000212634,-0.00033931,-0.000294068,-4.52E-06,1.36E-05,-4.52E-05
4.703668862,0.056683765,0.003380867,-0.001527718,-0.000235034,0.000465547,0.00037515,1.81E-05,9.04E-06,6.33E-05,-0.044805531,-0.003132274,0.001640715,0.000289272,-0.000429388,-0.000343511,0,9.04E-06,-4.52E-05
4.705882353,0.120973594,0.000316094,-0.000451563,0.001399844,0.002348125,0.002122344,-0.000541875,0.000857969,-0.000180625,-0.108375,-0.000135469,0.000587031,-0.001354688,-0.002302969,-0.002077188,0.000587031,-0.000812813,0.000225781
